episode,reward,length,success,collisions,battery,epsilon
468,-77.80000000000011,300,0,18,300.0,0.6267336333646188
469,-92.19999999999965,300,0,23,300.0,0.6261068997312542
470,-33.999999999999986,300,0,7,300.0,0.6254807928315229
471,-77.50000000000004,300,0,20,300.0,0.6248553120386914
472,-77.49999999999966,300,0,20,300.0,0.6242304567266527
473,-28.200000000000124,300,0,12,300.0,0.623606226269926
474,-3.6999999999999593,300,0,7,300.0,0.6229826200436561
475,-106.89999999999966,300,0,26,300.0,0.6223596374236124
476,-53.30000000000029,300,0,13,300.0,0.6217372777861888
477,-23.600000000000033,300,0,9,300.0,0.6211155405084027
478,-72.59999999999974,300,0,19,300.0,0.6204944249678943
479,-101.69999999999982,300,0,27,300.0,0.6198739305429264
480,-83.30000000000001,300,0,15,300.0,0.6192540566123834
481,-97.09999999999965,300,0,24,300.0,0.6186348025557711
482,-42.90000000000005,300,0,15,300.0,0.6180161677532153
483,-82.3999999999993,300,0,21,300.0,0.6173981515854621
484,-92.19999999999968,300,0,23,300.0,0.6167807534338766
485,-69.39999999999961,274,1,23,274.0,0.6161639726804428
486,-87.30000000000007,300,0,22,300.0,0.6155478087077623
487,-23.599999999999994,300,0,9,300.0,0.6149322608990545
488,-72.60000000000025,300,0,19,300.0,0.6143173286381555
489,-8.600000000000186,300,0,8,300.0,0.6137030113095173
490,-62.50000000000021,300,0,19,300.0,0.6130893082982078
491,-47.80000000000021,300,0,16,300.0,0.6124762189899097
492,-33.400000000000176,300,0,11,300.0,0.6118637427709198
493,-33.40000000000004,300,0,11,300.0,0.6112518790281489
494,-102.2999999999993,300,0,23,300.0,0.6106406271491208
495,-57.90000000000018,300,0,16,300.0,0.6100299865219717
496,-72.60000000000028,300,0,19,300.0,0.6094199565354498
497,-8.599999999999927,300,0,8,300.0,0.6088105365789144
498,-42.900000000000084,300,0,15,300.0,0.6082017260423355
499,-185.89999999999938,300,0,38,300.0,0.6075935243162931
500,-48.10000000000029,300,0,14,300.0,0.6069859307919768
501,-52.700000000000216,300,0,17,300.0,0.6063789448611848
502,-72.30000000000024,300,0,21,300.0,0.6057725659163237
503,-47.80000000000017,300,0,16,300.0,0.6051667933504074
504,-57.600000000000236,300,0,18,300.0,0.6045616265570569
505,-92.19999999999993,300,0,23,300.0,0.6039570649304998
506,-48.70000000000013,300,0,10,300.0,0.6033531078655693
507,-11.800000000000065,286,1,11,286.0,0.6027497547577038
508,-57.90000000000029,300,0,16,300.0,0.602147005002946
509,-53.000000000000284,300,0,15,300.0,0.6015448579979431
510,-23.30000000000028,300,0,11,300.0,0.6009433131399452
511,-58.20000000000011,300,0,14,300.0,0.6003423698268052
512,-24.000000000000057,212,1,15,212.0,0.5997420274569785
513,-38.000000000000185,300,0,14,300.0,0.5991422854295215
514,-140.89999999999986,300,0,35,300.0,0.598543143144092
515,6.099999999999751,300,0,5,300.0,0.5979446000009478
516,-77.49999999999997,300,0,20,300.0,0.5973466554009469
517,-38.60000000000009,300,0,10,300.0,0.596749308745546
518,-53.3000000000001,300,0,13,300.0,0.5961525594368005
519,-57.899999999999984,300,0,16,300.0,0.5955564068773637
520,-47.80000000000019,300,0,16,300.0,0.5949608504704863
521,-87.00000000000004,300,0,24,300.0,0.5943658896200158
522,-48.10000000000025,300,0,14,300.0,0.5937715237303958
523,-48.100000000000094,300,0,14,300.0,0.5931777522066654
524,-140.8999999999996,300,0,35,300.0,0.5925845744544587
525,-7.400000000000098,242,1,11,242.0,0.5919919898800042
526,-23.60000000000007,300,0,9,300.0,0.5913999978901242
527,-43.20000000000021,300,0,13,300.0,0.590808597892234
528,-87.5999999999996,300,0,20,300.0,0.5902177892943418
529,-21.100000000000342,281,1,13,281.0,0.5896275715050474
530,-67.70000000000016,300,0,18,300.0,0.5890379439335424
531,-38.600000000000115,300,0,10,300.0,0.5884489059896089
532,5.90000000000002,207,1,9,207.0,0.5878604570836192
533,-28.200000000000117,300,0,12,300.0,0.5872725966265356
534,-58.500000000000064,300,0,12,300.0,0.5866853240299091
535,-146.39999999999998,300,0,32,300.0,0.5860986387058792
536,-53.00000000000021,300,0,15,300.0,0.5855125400671733
537,-67.70000000000024,300,0,18,300.0,0.5849270275271061
538,-57.90000000000023,300,0,16,300.0,0.584342100499579
539,-23.30000000000024,300,0,11,300.0,0.5837577583990794
540,-38.00000000000023,300,0,14,300.0,0.5831740006406804
541,-33.100000000000215,300,0,13,300.0,0.5825908266400397
542,-38.30000000000004,300,0,12,300.0,0.5820082358133997
543,-3.6999999999999886,300,0,7,300.0,0.5814262275775862
544,-82.10000000000008,300,0,23,300.0,0.5808448013500086
545,-13.500000000000066,300,0,9,300.0,0.5802639565486586
546,-67.4,300,0,20,300.0,0.57968369259211
547,-23.300000000000118,300,0,11,300.0,0.5791040088995179
548,-43.20000000000013,300,0,13,300.0,0.5785249048906184
549,-38.3000000000003,300,0,12,300.0,0.5779463799857277
550,-62.50000000000001,300,0,19,300.0,0.577368433605742
551,-38.000000000000185,300,0,14,300.0,0.5767910651721362
552,-62.50000000000016,300,0,19,300.0,0.576214274106964
553,-28.5000000000001,300,0,10,300.0,0.5756380598328571
554,-28.800000000000047,300,0,8,300.0,0.5750624217730242
555,-28.200000000000003,300,0,12,300.0,0.5744873593512512
556,-33.40000000000014,300,0,11,300.0,0.5739128719918999
557,-23.300000000000132,300,0,11,300.0,0.573338959119908
558,-38.60000000000031,300,0,10,300.0,0.572765620160788
559,-67.4,300,0,20,300.0,0.5721928545406272
560,-24.400000000000162,265,1,14,265.0,0.5716206616860866
561,-16.000000000000192,279,1,12,279.0,0.5710490410244006
562,-136.59999999999914,300,0,30,300.0,0.5704779919833761
563,-9.200000000000099,260,1,11,260.0,0.5699075139913927
564,-23.300000000000022,300,0,11,300.0,0.5693376064774013
565,-77.79999999999974,300,0,18,300.0,0.5687682688709239
566,-18.400000000000013,300,0,10,300.0,0.5681995006020529
567,34.79999999999994,163,1,4,163.0,0.5676313011014509
568,-57.00000000000024,248,1,21,248.0,0.5670636698003494
569,6.600000000000008,200,1,9,200.0,0.5664966061305491
570,-13.599999999999959,255,1,12,255.0,0.5659301095244186
571,-33.100000000000136,300,0,13,300.0,0.5653641794148941
572,-52.70000000000006,300,0,17,300.0,0.5647988152354793
573,-96.79999999999941,300,0,26,300.0,0.5642340164202437
574,-10.800000000000086,227,1,12,227.0,0.5636697824038235
575,1.2000000000000202,300,0,6,300.0,0.5631061126214196
576,-18.40000000000001,300,0,10,300.0,0.5625430065087982
577,-23.800000000000104,259,1,14,259.0,0.5619804635022894
578,-57.60000000000018,300,0,18,300.0,0.561418483038787
579,1.2000000000000615,300,0,6,300.0,0.5608570645557482
580,25.399999999999974,208,1,5,208.0,0.5602962074911925
581,-33.100000000000215,300,0,13,300.0,0.5597359112837013
582,17.400000000000052,288,1,5,288.0,0.5591761753724176
583,22.099999999999945,192,1,6,192.0,0.5586169991970452
584,-38.00000000000037,300,0,14,300.0,0.5580583821978482
585,-47.80000000000001,300,0,16,300.0,0.5575003238156504
586,-72.6000000000001,300,0,19,300.0,0.5569428234918348
587,-73.20000000000007,300,0,15,300.0,0.5563858806683429
588,-28.400000000000126,207,1,16,207.0,0.5558294947876746
589,-25.600000000000136,277,1,14,277.0,0.5552736652928869
590,4.000000000000034,226,1,9,226.0,0.5547183916275941
591,20.00000000000004,262,1,5,262.0,0.5541636732359665
592,25.399999999999963,208,1,5,208.0,0.5536095095627305
593,-28.200000000000145,254,1,15,254.0,0.5530559000531677
594,31.799999999999848,193,1,4,193.0,0.5525028441531146
595,-101.7000000000001,300,0,27,300.0,0.5519503413089615
596,-48.40000000000018,300,0,12,300.0,0.5513983909676525
597,-48.1000000000001,300,0,14,300.0,0.5508469925766849
598,-16.600000000000023,236,1,13,236.0,0.5502961455841082
599,-83.59999999999974,269,1,26,269.0,0.5497458494385241
600,-180.69999999999965,300,0,39,300.0,0.5491961035890855
601,27.199999999999996,190,1,5,190.0,0.5486469074854965
602,-3.6999999999999513,300,0,7,300.0,0.548098260578011
603,-17.00000000000032,289,1,12,289.0,0.547550162317433
604,2.600000000000028,191,1,10,191.0,0.5470026121551156
605,9.800000000000024,168,1,9,168.0,0.5464556095429605
606,30.200000000000003,209,1,4,209.0,0.5459091539334175
607,-1.9999999999999503,286,1,9,286.0,0.5453632447794842
608,-33.100000000000065,300,0,13,300.0,0.5448178815347047
609,-28.200000000000095,300,0,12,300.0,0.54427306365317
610,5.599999999999988,259,1,8,259.0,0.5437287905895168
611,-33.100000000000136,300,0,13,300.0,0.5431850617989273
612,-38.00000000000017,300,0,14,300.0,0.5426418767371284
613,-57.60000000000014,300,0,18,300.0,0.5420992348603912
614,22.399999999999842,287,1,4,287.0,0.5415571356255309
615,-53.29999999999996,300,0,13,300.0,0.5410155784899053
616,-25.600000000000087,228,1,15,228.0,0.5404745629114154
617,24.599999999999987,167,1,6,167.0,0.539934088348504
618,-4.200000000000042,210,1,11,210.0,0.5393941542601555
619,-68.29999999999998,300,0,14,300.0,0.5388547601058953
620,-3.699999999999944,300,0,7,300.0,0.5383159053457894
621,-28.200000000000035,300,0,12,300.0,0.5377775894404436
622,-11.800000000000203,237,1,12,237.0,0.5372398118510032
623,-28.500000000000057,300,0,10,300.0,0.5367025720391522
624,39.19999999999986,168,1,3,168.0,0.536165869467113
625,-38.00000000000023,300,0,14,300.0,0.5356297035976458
626,-12.800000000000015,296,1,11,296.0,0.5350940738940482
627,-28.499999999999986,300,0,10,300.0,0.5345589798201541
628,6.6000000000000165,200,1,9,200.0,0.534024420840334
629,-82.40000000000013,300,0,21,300.0,0.5334903964194936
630,0.6000000000000121,211,1,10,211.0,0.5329569060230741
631,-72.30000000000003,300,0,21,300.0,0.532423949117051
632,-20.20000000000016,272,1,13,272.0,0.531891525167934
633,-38.00000000000006,300,0,14,300.0,0.5313596336427661
634,35.59999999999998,155,1,4,155.0,0.5308282740091232
635,-52.70000000000015,300,0,17,300.0,0.5302974457351142
636,20.800000000000036,205,1,6,205.0,0.5297671482893791
637,-8.600000000000044,300,0,8,300.0,0.5292373811410898
638,-33.100000000000115,300,0,13,300.0,0.5287081437599487
639,14.000000000000037,175,1,8,175.0,0.5281794356161887
640,-13.000000000000028,249,1,12,249.0,0.5276512561805725
641,31.19999999999992,150,1,5,150.0,0.5271236049243919
642,-17.00000000000027,289,1,12,289.0,0.5265964813194676
643,-22.400000000000134,245,1,14,245.0,0.5260698848381481
644,-5.5999999999999535,273,1,10,273.0,0.5255438149533099
645,-38.600000000000136,211,1,18,211.0,0.5250182711383566
646,-112.0999999999999,300,0,25,300.0,0.5244932528672183
647,8.599999999999975,180,1,9,180.0,0.5239687596143511
648,6.1000000000000565,300,0,5,300.0,0.5234447908547367
649,-97.09999999999954,300,0,24,300.0,0.522921346063882
650,24.999999999999993,212,1,5,212.0,0.522398424717818
651,-3.599999999999987,204,1,11,204.0,0.5218760262931003
652,0.20000000000002416,264,1,9,264.0,0.5213541502668072
653,0.999999999999968,158,1,11,158.0,0.5208327961165404
654,-43.20000000000028,300,0,13,300.0,0.5203119633204238
655,-53.30000000000015,300,0,13,300.0,0.5197916513571034
656,14.200000000000019,222,1,7,222.0,0.5192718597057463
657,-107.19999999999975,300,0,24,300.0,0.5187525878460405
658,-34.40000000000025,218,1,17,218.0,0.5182338352581944
659,-43.500000000000114,300,0,11,300.0,0.5177156014229363
660,-38.00000000000001,300,0,14,300.0,0.5171978858215134
661,-23.299999999999947,300,0,11,300.0,0.5166806879356919
662,-2.999999999999986,198,1,11,198.0,0.5161640072477562
663,-38.30000000000018,300,0,12,300.0,0.5156478432405085
664,11.599999999999966,199,1,8,199.0,0.515132195397268
665,10.799999999999997,256,1,7,256.0,0.5146170632018707
666,-42.90000000000012,300,0,15,300.0,0.5141024461386688
667,-6.200000000000024,181,1,12,181.0,0.5135883436925301
668,1.1999999999999895,300,0,6,300.0,0.5130747553488376
669,-33.09999999999997,300,0,13,300.0,0.5125616805934888
670,-35.000000000000206,273,1,16,273.0,0.5120491189128954
671,3.552713678800501e-15,217,1,10,217.0,0.5115370697939825
672,-0.9999999999999574,227,1,10,227.0,0.5110255327241885
673,9.600000000000026,219,1,8,219.0,0.5105145071914643
674,14.400000000000038,220,1,7,220.0,0.5100039926842729
675,36.59999999999997,145,1,4,145.0,0.5094939886915886
676,-57.60000000000017,300,0,18,300.0,0.508984494702897
677,-8.60000000000008,205,1,12,205.0,0.508475510208194
678,-33.10000000000003,300,0,13,300.0,0.5079670346979859
679,7.199999999999985,194,1,9,194.0,0.5074590676632879
680,10.0,215,1,8,215.0,0.5069516085956246
681,-72.89999999999972,300,0,17,300.0,0.506444656987029
682,10.000000000000009,215,1,8,215.0,0.505938212330042
683,1.6000000000000334,201,1,10,201.0,0.505432274117712
684,10.60000000000003,209,1,8,209.0,0.5049268418435943
685,-8.00000000000016,248,1,11,248.0,0.5044219150017507
686,19.400000000000023,219,1,6,219.0,0.5039174930867489
687,-96.79999999999973,300,0,26,300.0,0.5034135755936622
688,40.799999999999955,152,1,3,152.0,0.5029101620180685
689,-5.999999999999961,179,1,12,179.0,0.5024072518560504
690,-14.10000000000001,300,0,5,300.0,0.5019048446041944
691,-6.40000000000018,183,1,12,183.0,0.5014029397595902
692,14.60000000000001,218,1,7,218.0,0.5009015368198305
693,-4.000000000000192,208,1,11,208.0,0.5004006352830107
694,23.599999999999994,177,1,6,177.0,0.4999002346477277
695,14.799999999999958,216,1,7,216.0,0.49940033441307996
696,-7.8000000000001215,197,1,12,197.0,0.49890093407866687
697,-18.400000000000084,300,0,10,300.0,0.4984020331445882
698,17.200000000000006,192,1,7,192.0,0.4979036311114436
699,40.59999999999987,203,1,2,203.0,0.4974057274803321
700,24.799999999999848,214,1,5,214.0,0.49690832175285177
701,26.999999999999964,192,1,5,192.0,0.4964114134310989
702,35.39999999999998,157,1,4,157.0,0.4959150020176678
703,48.999999999999815,168,1,1,168.0,0.49541908701565013
704,20.200000000000028,211,1,6,211.0,0.49492366792863446
705,8.800000000000022,227,1,8,227.0,0.4944287442607058
706,-82.10000000000001,300,0,23,300.0,0.4939343155164451
707,-23.60000000000011,300,0,9,300.0,0.4934403812009287
708,8.799999999999839,227,1,8,227.0,0.4929469408197278
709,34.799999999999905,163,1,4,163.0,0.49245399387890804
710,23.00000000000004,183,1,6,183.0,0.4919615398850291
711,8.200000000000033,184,1,9,184.0,0.4914695783451441
712,-92.19999999999992,300,0,23,300.0,0.4909781087667989
713,24.400000000000013,169,1,6,169.0,0.4904871306580321
714,46.19999999999989,147,1,2,147.0,0.4899966435273741
715,31.59999999999988,146,1,5,146.0,0.4895066468838467
716,17.0,145,1,8,145.0,0.48901714023696286
717,-33.10000000000012,300,0,13,300.0,0.4885281230967259
718,16.20000000000003,202,1,7,202.0,0.48803959497362914
719,-18.399999999999967,300,0,10,300.0,0.4875515553786555
720,-28.20000000000018,300,0,12,300.0,0.48706400382327686
721,2.8000000000000416,238,1,9,238.0,0.4865769398194536
722,-1.2000000000001414,229,1,10,229.0,0.48609036287963414
723,-141.19999999999982,300,0,33,300.0,0.48560427251675453
724,44.59999999999994,114,1,3,114.0,0.48511866824423777
725,-38.00000000000015,300,0,14,300.0,0.4846335495759935
726,18.60000000000001,178,1,7,178.0,0.4841489160264175
727,16.600000000000026,149,1,8,149.0,0.4836647671103911
728,5.200000000000004,214,1,9,214.0,0.4831811023432807
729,32.199999999999974,140,1,5,140.0,0.4826979212409374
730,7.599999999999976,239,1,8,239.0,0.48221522331969646
731,37.19999999999996,139,1,4,139.0,0.48173300809637676
732,25.399999999999956,159,1,6,159.0,0.48125127508828036
733,0.9999999999998792,207,1,10,207.0,0.48077002381319206
734,-11.800000000000217,237,1,12,237.0,0.48028925378937887
735,40.59999999999989,154,1,3,154.0,0.47980896453558947
736,15.600000000000017,159,1,8,159.0,0.4793291555710539
737,40.39999999999995,156,1,3,156.0,0.47884982641548285
738,21.400000000000038,248,1,5,248.0,0.47837097658906735
739,-77.80000000000018,300,0,18,300.0,0.47789260561247826
740,28.599999999999934,176,1,5,176.0,0.4774147130068658
741,-8.599999999999934,300,0,8,300.0,0.4769372982938589
742,41.399999999999956,146,1,3,146.0,0.47646036099556505
743,17.600000000000037,188,1,7,188.0,0.47598390063456947
744,23.400000000000016,179,1,6,179.0,0.4755079167339349
745,35.79999999999998,202,1,3,202.0,0.47503240881720094
746,33.199999999999946,179,1,4,179.0,0.47455737640838375
747,-5.800000000000061,275,1,10,275.0,0.47408281903197536
748,45.59999999999988,202,1,1,202.0,0.47360873621294336
749,-2.4000000000001194,241,1,10,241.0,0.4731351274767304
750,31.600000000000012,195,1,4,195.0,0.4726619923492537
751,17.400000000000016,190,1,7,190.0,0.47218933035690447
752,21.400000000000013,150,1,7,150.0,0.47171714102654755
753,3.6000000000000387,181,1,10,181.0,0.471245423885521
754,45.39999999999993,155,1,2,155.0,0.47077417846163544
755,20.800000000000033,205,1,6,205.0,0.4703034042831738
756,11.99999999999999,195,1,8,195.0,0.46983310087889063
757,20.400000000000013,160,1,7,160.0,0.46936326777801174
758,-82.39999999999984,300,0,21,300.0,0.4688939045102337
759,31.599999999999902,195,1,4,195.0,0.4684250106057235
760,25.199999999999967,161,1,6,161.0,0.46795658559511777
761,9.400000000000018,221,1,8,221.0,0.46748862900952265
762,-92.19999999999979,300,0,23,300.0,0.4670211403805131
763,20.80000000000002,205,1,6,205.0,0.4665541192401326
764,33.99999999999992,220,1,3,220.0,0.4660875651208925
765,20.20000000000003,260,1,5,260.0,0.4656214775557716
766,-2.599999999999966,145,1,12,145.0,0.46515585607821586
767,14.800000000000004,167,1,8,167.0,0.46469070022213765
768,1.5999999999999641,250,1,9,250.0,0.4642260095219155
769,36.999999999999886,141,1,4,141.0,0.4637617835123936
770,24.599999999999948,167,1,6,167.0,0.46329802172888124
771,34.79999999999997,212,1,3,212.0,0.46283472370715234
772,22.20000000000004,191,1,6,191.0,0.46237188898344517
773,22.800000000000026,136,1,7,136.0,0.4619095170944617
774,36.99999999999995,141,1,4,141.0,0.46144760757736725
775,44.99999999999987,159,1,2,159.0,0.46098615996978987
776,31.19999999999999,199,1,4,199.0,0.46052517380982005
777,13.399999999999975,181,1,8,181.0,0.4600646486360102
778,23.99999999999998,173,1,6,173.0,0.4596045839873742
779,41.399999999999885,146,1,3,146.0,0.45914497940338683
780,17.000000000000046,194,1,7,194.0,0.4586858344239834
781,31.60000000000001,195,1,4,195.0,0.45822714858955943
782,12.800000000000017,187,1,8,187.0,0.45776892144096987
783,-1.1999999999999744,180,1,11,180.0,0.4573111525195289
784,22.40000000000005,238,1,5,238.0,0.4568538413670094
785,21.600000000000023,148,1,7,148.0,0.4563969875256424
786,14.800000000000033,167,1,8,167.0,0.45594059053811675
787,14.600000000000026,169,1,8,169.0,0.45548464994757865
788,24.000000000000043,173,1,6,173.0,0.45502916529763104
789,23.0,232,1,5,232.0,0.45457413613233344
790,40.199999999999946,109,1,4,109.0,0.4541195619962011
791,36.999999999999915,141,1,4,141.0,0.4536654424342049
792,39.79999999999997,162,1,3,162.0,0.45321177699177073
793,49.19999999999989,117,1,2,117.0,0.452758565214779
